
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
20,0,1,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,

Time,Cell,ph1,ph7,ph13,pd,mh1,mh7,mh13,md,ph11,ph17,ph113,ph77,ph1313,ph713,
,Cell: 74,0,0,0,0,0,0,392,0,0,0,0,0,0,0,
,Cell: 75,0,0,0,0,0,0,352,0,0,0,0,0,0,0,
,Cell: 56,0,0,0,0,0,0,352,0,0,0,0,0,0,0,
,Cell: 57,0,0,0,0,0,0,356,0,0,0,0,0,0,0,
,Cell: 58,0,0,0,0,0,0,397,0,0,0,0,0,0,0,
,Cell: 59,0,0,0,0,0,0,377,0,0,0,0,0,0,0,

Time: 15.0028,Cell: 60,0,0,0,0,0,0,396,0,0,0,0,0,0,0,
,Cell: 61,0,0,0,0,0,0,348,0,0,0,0,0,0,0,
,Cell: 62,0,0,0,0,0,0,353,0,0,0,0,0,0,0,
,Cell: 63,0,0,0,0,0,0,376,0,0,0,0,0,0,0,
,Cell: 64,0,0,0,0,0,0,361,0,0,0,0,0,0,0,
,Cell: 65,0,0,0,0,0,0,382,0,0,0,0,0,0,0,
,Cell: 66,0,0,0,0,0,0,428,0,0,0,0,0,0,0,
,Cell: 67,0,0,0,0,0,0,379,0,0,0,0,0,0,0,
,Cell: 68,0,0,0,0,0,0,349,0,0,0,0,0,0,0,
,Cell: 69,0,0,0,0,0,0,365,0,0,0,0,0,0,0,
,Cell: 70,0,0,0,0,0,0,372,0,0,0,0,0,0,0,
,Cell: 71,0,0,0,0,0,0,388,0,0,0,0,0,0,0,
,Cell: 72,0,0,0,0,0,0,375,0,0,0,0,0,0,0,
,Cell: 73,0,0,0,0,0,0,403,0,0,0,0,0,0,0,
,Cell: 74,0,0,0,0,0,0,405,0,0,0,0,0,0,0,
,Cell: 75,0,0,0,0,0,0,359,0,0,0,0,0,0,0,
,Cell: 76,0,0,0,0,0,0,365,0,0,0,0,0,0,0,
,Cell: 77,0,0,0,0,0,0,363,0,0,0,0,0,0,0,
,Cell: 78,0,0,0,0,0,0,416,0,0,0,0,0,0,0,
,Cell: 79,0,0,0,0,0,0,377,0,0,0,0,0,0,0,

Time: 16.0033,Cell: 80,0,0,0,0,0,0,403,0,0,0,0,0,0,0,
,Cell: 81,0,0,0,0,0,0,345,0,0,0,0,0,0,0,
,Cell: 82,0,0,0,0,0,0,366,0,0,0,0,0,0,0,
,Cell: 83,0,0,0,0,0,0,368,0,0,0,0,0,0,0,
,Cell: 64,0,0,0,0,0,0,371,0,0,0,0,0,0,0,
,Cell: 65,0,0,0,0,0,0,371,0,0,0,0,0,0,0,
,Cell: 66,0,0,0,0,0,0,439,0,0,0,0,0,0,0,
,Cell: 67,0,0,0,0,0,0,386,0,0,0,0,0,0,0,
,Cell: 68,0,0,0,0,0,0,364,0,0,0,0,0,0,0,
,Cell: 69,0,0,0,0,0,0,362,0,0,0,0,0,0,0,
,Cell: 70,0,0,0,0,0,0,376,0,0,0,0,0,0,0,
,Cell: 71,0,0,0,0,0,0,396,0,0,0,0,0,0,0,
,Cell: 72,0,0,0,0,0,0,381,0,0,0,0,0,0,0,
,Cell: 73,0,0,0,0,0,0,386,0,0,0,0,0,0,0,
,Cell: 74,0,0,0,0,0,0,413,0,0,0,0,0,0,0,
,Cell: 75,0,0,0,0,0,0,373,0,0,0,0,0,0,0,
,Cell: 76,0,0,0,0,0,0,368,0,0,0,0,0,0,0,
,Cell: 77,0,0,0,0,0,0,374,0,0,0,0,0,0,0,
,Cell: 78,0,0,0,0,0,0,403,0,0,0,0,0,0,0,
,Cell: 79,0,0,0,0,0,0,382,0,0,0,0,0,0,0,

